invite_id,invite_sent_at,invite_carrier,carrier_response,response_date,is_sold,actual_annual_premium
26501,2020-01-13 22:12:51.496 UTC,UnitedHealthcare,no_response,,FALSE,
26502,2020-01-13 22:12:53.458 UTC,Lincoln,decline_to_bid,2020-01-23,FALSE,
26503,2020-01-13 22:12:54.120 UTC,Sun Life,no_response,,FALSE,
26504,2020-01-13 22:12:54.827 UTC,Guardian,no_response,,FALSE,
26505,2020-01-13 22:12:55.511 UTC,UnitedHealthcare,no_response,,FALSE,
26506,2020-01-13 22:12:56.240 UTC,Lincoln,decline_to_bid,2020-01-23,FALSE,
26507,2020-01-13 22:12:57.276 UTC,Sun Life,no_response,,FALSE,
26508,2020-01-13 22:12:58.343 UTC,Guardian,no_response,,FALSE,
26509,2020-01-13 22:12:59.359 UTC,UnitedHealthcare,no_response,,FALSE,
27058,2020-01-27 19:34:41.147 UTC,Sun Life,bid_submitted,2020-03-26,TRUE,
27130,2020-01-29 20:33:59.822 UTC,MetLife,bid_submitted,2020-02-05,FALSE,
27132,2020-01-29 21:08:24.221 UTC,Cigna,bid_submitted,2020-02-04,FALSE,24728.64
27133,2020-01-29 21:25:19.586 UTC,Guardian,bid_submitted,2020-02-14,FALSE,24967.8
27134,2020-01-29 21:42:26.328 UTC,UnitedHealthcare,bid_submitted,2020-02-14,FALSE,38028.84
27046,2020-01-27 19:33:03.580 UTC,UnitedHealthcare,decline_to_bid,2020-02-14,FALSE,
27042,2020-01-27 19:32:02.954 UTC,MetLife,bid_submitted,2020-02-05,FALSE,
27043,2020-01-27 19:32:19.119 UTC,Sun Life,bid_submitted,2020-03-26,TRUE,
27044,2020-01-27 19:32:34.048 UTC,Cigna,bid_submitted,2020-02-04,FALSE,
27045,2020-01-27 19:32:49.040 UTC,Guardian,bid_submitted,2020-02-26,FALSE,
27048,2020-01-27 19:33:29.632 UTC,MetLife,bid_submitted,2020-02-05,FALSE,
27049,2020-01-27 19:33:37.519 UTC,Sun Life,bid_submitted,2020-02-10,TRUE,
27050,2020-01-27 19:33:45.404 UTC,Guardian,bid_submitted,2020-02-14,FALSE,
27052,2020-01-27 19:33:58.399 UTC,MetLife,bid_submitted,2020-02-05,FALSE,
27053,2020-01-27 19:34:03.611 UTC,Sun Life,bid_submitted,2020-02-10,TRUE,
27054,2020-01-27 19:34:09.280 UTC,Guardian,bid_submitted,2020-02-14,FALSE,
52603,2020-09-02 17:01:11.242 UTC,Mutual Of Omaha,decline_to_bid,2020-09-15,FALSE,
52597,2020-09-02 17:01:09.249 UTC,Guardian,bid_submitted,2020-09-15,FALSE,
52601,2020-09-02 17:01:10.700 UTC,Guardian,bid_submitted,2020-09-14,FALSE,
52593,2020-09-02 17:01:06.896 UTC,Guardian,bid_submitted,2020-09-14,FALSE,
52602,2020-09-02 17:01:10.973 UTC,MetLife,bid_submitted,2020-09-15,FALSE,
52594,2020-09-02 17:01:07.522 UTC,MetLife,bid_submitted,2020-09-14,FALSE,
52598,2020-09-02 17:01:09.639 UTC,MetLife,bid_submitted,2020-09-14,FALSE,
52595,2020-09-02 17:01:08.132 UTC,Mutual Of Omaha,bid_submitted,2020-09-15,FALSE,
52599,2020-09-02 17:01:10.045 UTC,Mutual Of Omaha,bid_submitted,2020-09-15,FALSE,
52604,2020-09-02 17:01:11.510 UTC,Standard,bid_submitted,2020-09-03,FALSE,
52596,2020-09-02 17:01:08.775 UTC,Standard,bid_submitted,2020-12-28,FALSE,
52600,2020-09-02 17:01:10.397 UTC,Standard,bid_submitted,2020-09-03,FALSE,
52606,2020-09-02 17:04:04.986 UTC,Hartford,bid_submitted,2020-09-16,FALSE,
52605,2020-09-02 17:04:04.498 UTC,Hartford,bid_submitted,2020-09-16,FALSE,
52607,2020-09-02 17:04:05.308 UTC,Hartford,bid_submitted,2020-09-16,FALSE,
40937,2020-07-23 17:39:29.858 UTC,Principal,decline_to_bid,2020-08-07,FALSE,
40943,2020-07-23 17:39:31.799 UTC,Standard,decline_to_bid,2020-08-07,FALSE,
40947,2020-07-23 17:39:33.006 UTC,Unum,decline_to_bid,2020-08-06,FALSE,
40938,2020-07-23 17:39:30.229 UTC,Prudential,bid_submitted,2020-09-09,FALSE,37477.44
40939,2020-07-23 17:39:30.557 UTC,UnitedHealthcare,bid_submitted,2020-08-09,FALSE,45805.68
40940,2020-07-23 17:39:30.893 UTC,Lincoln,bid_submitted,2020-08-31,FALSE,41641.56
40941,2020-07-23 17:39:31.204 UTC,OneAmerica,bid_submitted,2020-09-21,TRUE,37477.44
40944,2020-07-23 17:39:32.090 UTC,Symetra,bid_submitted,2020-09-10,FALSE,33313.32
40945,2020-07-23 17:39:32.397 UTC,Reliance Standard,bid_submitted,2020-08-11,FALSE,41641.56
40946,2020-07-23 17:39:32.708 UTC,Hartford,bid_submitted,2020-09-02,FALSE,39975.84
40942,2020-07-23 17:39:31.514 UTC,Mutual Of Omaha,no_response,,FALSE,
40948,2020-07-23 17:39:33.436 UTC,Principal,decline_to_bid,2020-08-07,FALSE,
40954,2020-07-23 17:39:37.039 UTC,Standard,decline_to_bid,2020-08-07,FALSE,
40958,2020-07-23 17:39:39.464 UTC,Unum,decline_to_bid,2020-08-06,FALSE,
40949,2020-07-23 17:39:34.041 UTC,Prudential,bid_submitted,2020-09-09,FALSE,267900.48
40950,2020-07-23 17:39:34.650 UTC,UnitedHealthcare,bid_submitted,2020-08-09,FALSE,249302.28
40951,2020-07-23 17:39:35.252 UTC,Lincoln,bid_submitted,2020-08-07,FALSE,249957.72
40952,2020-07-23 17:39:35.855 UTC,OneAmerica,bid_submitted,2020-09-15,TRUE,249433.56
40955,2020-07-23 17:39:37.641 UTC,Symetra,bid_submitted,2020-08-10,FALSE,224859.24
40956,2020-07-23 17:39:38.236 UTC,Reliance Standard,bid_submitted,2020-08-11,FALSE,282260.28
40957,2020-07-23 17:39:38.844 UTC,Hartford,bid_submitted,2020-08-31,FALSE,247740.12
40953,2020-07-23 17:39:36.447 UTC,Mutual Of Omaha,no_response,,FALSE,
40959,2020-07-23 17:39:40.054 UTC,Principal,decline_to_bid,2020-08-07,FALSE,
40965,2020-07-23 17:39:43.189 UTC,Standard,decline_to_bid,2020-08-07,FALSE,
40969,2020-07-23 17:39:45.308 UTC,Unum,decline_to_bid,2020-08-06,FALSE,
40960,2020-07-23 17:39:40.577 UTC,Prudential,bid_submitted,2020-08-19,FALSE,11800.56
40961,2020-07-23 17:39:41.095 UTC,UnitedHealthcare,bid_submitted,2020-08-09,FALSE,11882.16
40962,2020-07-23 17:39:41.633 UTC,Lincoln,bid_submitted,2020-08-31,FALSE,11800.92
40963,2020-07-23 17:39:42.144 UTC,OneAmerica,bid_submitted,2020-09-15,TRUE,11800.56
40966,2020-07-23 17:39:43.707 UTC,Symetra,bid_submitted,2020-08-10,FALSE,9505.68
40967,2020-07-23 17:39:44.217 UTC,Reliance Standard,bid_submitted,2020-08-10,FALSE,11882.16
40968,2020-07-23 17:39:44.726 UTC,Hartford,bid_submitted,2020-08-31,FALSE,11833.2
40964,2020-07-23 17:39:42.668 UTC,Mutual Of Omaha,no_response,,FALSE,
40970,2020-07-23 17:39:45.737 UTC,Principal,decline_to_bid,2020-08-07,FALSE,
40976,2020-07-23 17:39:47.041 UTC,Standard,decline_to_bid,2020-08-07,FALSE,
40980,2020-07-23 17:39:47.930 UTC,Unum,decline_to_bid,2020-08-06,FALSE,
40971,2020-07-23 17:39:45.951 UTC,Prudential,bid_submitted,2020-08-11,FALSE,34160.64
40972,2020-07-23 17:39:46.180 UTC,UnitedHealthcare,bid_submitted,2020-08-10,FALSE,19292.16
40973,2020-07-23 17:39:46.401 UTC,Lincoln,bid_submitted,2020-08-07,FALSE,23961.6
40974,2020-07-23 17:39:46.615 UTC,OneAmerica,bid_submitted,2020-08-19,FALSE,28508.16
40977,2020-07-23 17:39:47.263 UTC,Symetra,bid_submitted,2020-08-10,FALSE,64512
40978,2020-07-23 17:39:47.487 UTC,Reliance Standard,bid_submitted,2020-08-10,FALSE,32440.32
40979,2020-07-23 17:39:47.705 UTC,Hartford,bid_submitted,2020-08-10,FALSE,37355.52
40975,2020-07-23 17:39:46.830 UTC,Mutual Of Omaha,no_response,,FALSE,
40981,2020-07-23 17:39:48.257 UTC,Principal,decline_to_bid,2020-08-07,FALSE,
40987,2020-07-23 17:39:50.884 UTC,Standard,decline_to_bid,2020-08-07,FALSE,
40991,2020-07-23 17:39:52.723 UTC,Unum,decline_to_bid,2020-08-06,FALSE,
40982,2020-07-23 17:39:48.700 UTC,Prudential,bid_submitted,2020-09-09,FALSE,178765.2
40983,2020-07-23 17:39:49.140 UTC,UnitedHealthcare,bid_submitted,2020-08-09,FALSE,197006.52
40984,2020-07-23 17:39:49.581 UTC,Lincoln,bid_submitted,2020-08-31,FALSE,189709.92
40985,2020-07-23 17:39:50.025 UTC,OneAmerica,bid_submitted,2020-09-22,TRUE,180954.12
40988,2020-07-23 17:39:51.331 UTC,Symetra,bid_submitted,2020-09-10,FALSE,182413.44
40989,2020-07-23 17:39:51.793 UTC,Reliance Standard,bid_submitted,2020-08-10,FALSE,182413.44
40990,2020-07-23 17:39:52.278 UTC,Hartford,bid_submitted,2020-09-02,FALSE,164901.72
40986,2020-07-23 17:39:50.452 UTC,Mutual Of Omaha,no_response,,FALSE,
40992,2020-07-23 17:39:53.053 UTC,Principal,decline_to_bid,2020-08-07,FALSE,
40998,2020-07-23 17:39:54.259 UTC,Standard,decline_to_bid,2020-08-07,FALSE,
41002,2020-07-23 17:39:55.039 UTC,Unum,decline_to_bid,2020-08-06,FALSE,
40993,2020-07-23 17:39:53.243 UTC,Prudential,bid_submitted,2020-09-09,FALSE,12288
40994,2020-07-23 17:39:53.434 UTC,UnitedHealthcare,bid_submitted,2020-08-09,FALSE,23470.08
40995,2020-07-23 17:39:53.626 UTC,Lincoln,bid_submitted,2020-08-07,FALSE,27648
40996,2020-07-23 17:39:53.854 UTC,OneAmerica,bid_submitted,2020-09-15,TRUE,32686.08
40999,2020-07-23 17:39:54.449 UTC,Symetra,bid_submitted,2020-09-10,FALSE,24576
41000,2020-07-23 17:39:54.640 UTC,Reliance Standard,bid_submitted,2020-08-10,FALSE,31211.52
41001,2020-07-23 17:39:54.831 UTC,Hartford,bid_submitted,2020-08-10,FALSE,24453.12
40997,2020-07-23 17:39:54.054 UTC,Mutual Of Omaha,no_response,,FALSE,
32820,2020-05-14 19:28:06.355 UTC,Standard,decline_to_bid,2020-06-03,FALSE,
34115,2020-06-08 03:16:11.891 UTC,MetLife,decline_to_bid,2020-06-08,FALSE,
34114,2020-06-08 03:15:43.475 UTC,Cigna,decline_to_bid,2020-06-29,FALSE,
34120,2020-06-08 03:18:25.248 UTC,Guardian,bid_submitted,2020-06-22,FALSE,
34121,2020-06-08 03:18:52.009 UTC,Lincoln,no_response,,FALSE,
34116,2020-06-08 03:16:38.370 UTC,Sun Life,no_response,,FALSE,
34119,2020-06-08 03:17:58.685 UTC,Hartford,no_response,,FALSE,
34118,2020-06-08 03:17:32.026 UTC,Unum,no_response,,FALSE,
32813,2020-05-14 19:27:58.894 UTC,Standard,bid_submitted,2020-06-03,FALSE,95792.04
28268,2020-03-04 18:11:50.474 UTC,Lincoln,bid_submitted,2020-05-29,FALSE,93041.16
28269,2020-03-04 18:11:55.067 UTC,Delta Dental,bid_submitted,2020-06-01,FALSE,89199.72
28270,2020-03-04 18:11:59.456 UTC,MetLife,bid_submitted,2020-05-27,FALSE,81250.8
28271,2020-03-04 18:12:04.261 UTC,Sun Life,bid_submitted,2020-06-01,FALSE,75508.2
28272,2020-03-04 18:12:09.456 UTC,Guardian,bid_submitted,2020-05-29,FALSE,80271.24
28273,2020-03-04 18:12:14.325 UTC,Unum,no_response,,FALSE,
28275,2020-03-04 18:12:57.568 UTC,MetLife,decline_to_bid,2020-05-27,FALSE,
28276,2020-03-04 18:13:35.959 UTC,Sun Life,decline_to_bid,2020-06-01,FALSE,
28277,2020-03-04 18:14:15.483 UTC,Cigna,decline_to_bid,2020-06-29,FALSE,
28279,2020-03-04 18:15:33.199 UTC,Hartford,decline_to_bid,2020-05-27,FALSE,
32814,2020-05-14 19:28:00.137 UTC,Standard,bid_submitted,2020-06-03,FALSE,22304.16
28274,2020-03-04 18:12:19.170 UTC,Lincoln,bid_submitted,2020-05-29,FALSE,23543.28
28278,2020-03-04 18:14:53.726 UTC,Guardian,bid_submitted,2020-05-29,TRUE,24782.4
28280,2020-03-04 18:16:12.396 UTC,Unum,no_response,,FALSE,
28282,2020-03-04 18:16:51.284 UTC,MetLife,decline_to_bid,2020-05-27,FALSE,
28283,2020-03-04 18:16:52.346 UTC,Sun Life,decline_to_bid,2020-06-01,FALSE,
28284,2020-03-04 18:16:53.297 UTC,Cigna,decline_to_bid,2020-06-29,FALSE,
28286,2020-03-04 18:16:55.211 UTC,Hartford,decline_to_bid,2020-05-27,FALSE,
32815,2020-05-14 19:28:01.521 UTC,Standard,bid_submitted,2020-06-03,FALSE,42895.8
28281,2020-03-04 18:16:50.154 UTC,Lincoln,bid_submitted,2020-05-29,FALSE,45121.92
28285,2020-03-04 18:16:54.255 UTC,Guardian,bid_submitted,2020-06-01,TRUE,43975.8
28287,2020-03-04 18:16:56.179 UTC,Unum,no_response,,FALSE,
28288,2020-03-04 18:16:57.099 UTC,Lincoln,decline_to_bid,2020-05-29,FALSE,
28289,2020-03-04 18:16:58.058 UTC,MetLife,decline_to_bid,2020-05-27,FALSE,
28290,2020-03-04 18:16:59.007 UTC,Sun Life,decline_to_bid,2020-06-01,FALSE,
28291,2020-03-04 18:16:59.979 UTC,Cigna,decline_to_bid,2020-06-29,FALSE,
28293,2020-03-04 18:17:01.971 UTC,Hartford,decline_to_bid,2020-05-27,FALSE,
32816,2020-05-14 19:28:01.899 UTC,Standard,bid_submitted,2020-06-03,FALSE,1262.04
28292,2020-03-04 18:17:00.918 UTC,Guardian,bid_submitted,2020-06-01,TRUE,1262.04
28294,2020-03-04 18:17:03.008 UTC,Unum,no_response,,FALSE,
32817,2020-05-14 19:28:02.686 UTC,Standard,decline_to_bid,2020-05-29,FALSE,
28296,2020-03-04 18:17:13.491 UTC,MetLife,decline_to_bid,2020-05-27,FALSE,
28297,2020-03-04 18:17:21.752 UTC,Sun Life,decline_to_bid,2020-06-01,FALSE,
28298,2020-03-04 18:17:29.965 UTC,Cigna,decline_to_bid,2020-06-29,FALSE,
28300,2020-03-04 18:17:47.025 UTC,Hartford,decline_to_bid,2020-05-27,FALSE,
28295,2020-03-04 18:17:04.388 UTC,Lincoln,bid_submitted,2020-05-29,FALSE,57705.12
28299,2020-03-04 18:17:38.367 UTC,Guardian,bid_submitted,2020-05-31,TRUE,79704.24
28301,2020-03-04 18:17:55.854 UTC,Unum,no_response,,FALSE,
32818,2020-05-14 19:28:04.307 UTC,Standard,decline_to_bid,2020-05-29,FALSE,
28303,2020-03-04 18:18:45.950 UTC,MetLife,decline_to_bid,2020-05-27,FALSE,
28304,2020-03-04 18:19:26.444 UTC,Sun Life,decline_to_bid,2020-06-01,FALSE,
28305,2020-03-04 18:20:05.637 UTC,Cigna,decline_to_bid,2020-06-29,FALSE,
28307,2020-03-04 18:21:26.806 UTC,Hartford,decline_to_bid,2020-05-27,FALSE,
28302,2020-03-04 18:18:05.169 UTC,Lincoln,bid_submitted,2020-05-29,FALSE,22471.68
28306,2020-03-04 18:20:46.367 UTC,Guardian,bid_submitted,2020-06-01,TRUE,23632.32
28308,2020-03-04 18:22:06.222 UTC,Unum,no_response,,FALSE,
32819,2020-05-14 19:28:05.845 UTC,Standard,decline_to_bid,2020-06-03,FALSE,
28309,2020-03-04 18:22:45.179 UTC,Lincoln,decline_to_bid,2020-06-01,FALSE,
28310,2020-03-04 18:22:46.155 UTC,MetLife,decline_to_bid,2020-06-08,FALSE,
28312,2020-03-04 18:22:48.177 UTC,Cigna,decline_to_bid,2020-06-29,FALSE,
28314,2020-03-04 18:22:50.102 UTC,Hartford,decline_to_bid,2020-05-27,FALSE,
28311,2020-03-04 18:22:47.136 UTC,Sun Life,bid_submitted,2020-06-01,FALSE,5403.6
28313,2020-03-04 18:22:49.129 UTC,Guardian,bid_submitted,2020-06-01,TRUE,6217.8
28315,2020-03-04 18:22:51.067 UTC,Unum,no_response,,FALSE,
29155,2020-03-20 18:15:35.358 UTC,Hartford,bid_submitted,2020-03-23,FALSE,6501.36
28410,2020-03-05 21:33:16.749 UTC,Lincoln,bid_submitted,2020-03-20,FALSE,8751.72
28411,2020-03-05 21:33:17.769 UTC,MetLife,bid_submitted,2020-03-17,FALSE,9601.92
32291,2020-05-07 14:49:18.052 UTC,Anthem,bid_submitted,2020-06-29,TRUE,10002
28412,2020-03-05 21:33:18.761 UTC,Cigna,bid_submitted,2020-03-24,FALSE,5501.16
28413,2020-03-05 21:33:19.783 UTC,Guardian,bid_submitted,2020-03-25,FALSE,9501.96
28414,2020-03-05 21:33:20.795 UTC,UnitedHealthcare,bid_submitted,2020-03-25,FALSE,7501.56
28415,2020-03-05 21:33:21.787 UTC,Unum,bid_submitted,2020-03-19,FALSE,8101.68
28416,2020-03-05 21:33:23.401 UTC,Lincoln,bid_submitted,2020-03-20,FALSE,126269.28
28417,2020-03-05 21:33:38.615 UTC,Delta Dental,bid_submitted,2020-03-24,FALSE,127031.88
28418,2020-03-05 21:33:53.629 UTC,MetLife,bid_submitted,2020-03-25,FALSE,127141.8
32292,2020-05-07 14:49:19.063 UTC,Anthem,bid_submitted,2020-06-29,TRUE,138654
28419,2020-03-05 21:34:09.145 UTC,Guardian,bid_submitted,2020-03-26,FALSE,141425.4
28420,2020-03-05 21:34:24.684 UTC,Unum,bid_submitted,2020-03-20,FALSE,134646
28421,2020-03-05 21:34:39.093 UTC,Lincoln,bid_submitted,2020-03-20,FALSE,16163.16
28422,2020-03-05 21:34:40.459 UTC,MetLife,bid_submitted,2020-03-17,FALSE,17629.32
32293,2020-05-07 14:49:20.054 UTC,Anthem,bid_submitted,2020-06-29,TRUE,17629.32
28423,2020-03-05 21:34:41.811 UTC,Guardian,bid_submitted,2020-03-25,FALSE,17629.32
28424,2020-03-05 21:34:43.122 UTC,Unum,bid_submitted,2020-03-20,FALSE,17195.88
29156,2020-03-20 18:15:36.574 UTC,Hartford,bid_submitted,2020-03-23,FALSE,28119.96
28425,2020-03-05 21:34:44.450 UTC,Lincoln,bid_submitted,2020-03-20,FALSE,34246.44
28426,2020-03-05 21:34:46.263 UTC,MetLife,bid_submitted,2020-03-25,FALSE,31225.08
32294,2020-05-07 14:49:20.467 UTC,Anthem,bid_submitted,2020-06-29,TRUE,34152
28427,2020-03-05 21:34:48.079 UTC,Cigna,bid_submitted,2020-03-24,FALSE,23908.44
28428,2020-03-05 21:34:49.859 UTC,Guardian,bid_submitted,2020-03-25,FALSE,34152
28429,2020-03-05 21:34:51.625 UTC,UnitedHealthcare,bid_submitted,2020-03-25,FALSE,34152
28430,2020-03-05 21:34:53.434 UTC,Unum,bid_submitted,2020-03-20,FALSE,32471.16
29157,2020-03-20 18:15:38.519 UTC,Hartford,bid_submitted,2020-03-23,FALSE,
28432,2020-03-05 21:34:56.249 UTC,MetLife,bid_submitted,2020-03-17,FALSE,
32295,2020-05-07 14:49:20.899 UTC,Anthem,bid_submitted,2020-06-29,TRUE,
28433,2020-03-05 21:34:57.357 UTC,Cigna,bid_submitted,2020-03-24,FALSE,
28434,2020-03-05 21:34:58.446 UTC,Guardian,bid_submitted,2020-03-31,FALSE,
28435,2020-03-05 21:34:59.518 UTC,UnitedHealthcare,bid_submitted,2020-03-25,FALSE,
28436,2020-03-05 21:35:00.694 UTC,Unum,bid_submitted,2020-03-20,FALSE,
28431,2020-03-05 21:34:55.165 UTC,Lincoln,no_response,,FALSE,
29158,2020-03-20 18:15:39.844 UTC,Hartford,decline_to_bid,2020-03-23,FALSE,
28438,2020-03-05 21:35:03.840 UTC,MetLife,bid_submitted,2020-03-17,FALSE,
32296,2020-05-07 14:49:21.415 UTC,Anthem,bid_submitted,2020-06-29,TRUE,
28439,2020-03-05 21:35:05.664 UTC,Cigna,bid_submitted,2020-03-24,FALSE,
28440,2020-03-05 21:35:07.471 UTC,Guardian,bid_submitted,2020-03-31,FALSE,
28441,2020-03-05 21:35:09.354 UTC,UnitedHealthcare,bid_submitted,2020-03-25,FALSE,
28442,2020-03-05 21:35:11.246 UTC,Unum,bid_submitted,2020-03-20,FALSE,
28437,2020-03-05 21:35:01.932 UTC,Lincoln,no_response,,FALSE,
29159,2020-03-20 18:15:42.161 UTC,Hartford,bid_submitted,2020-03-23,FALSE,100333.92
28443,2020-03-05 21:35:12.981 UTC,Lincoln,bid_submitted,2020-03-20,FALSE,47979.36
28444,2020-03-05 21:35:13.681 UTC,MetLife,bid_submitted,2020-03-17,FALSE,47892.96
32297,2020-05-07 14:49:21.837 UTC,Anthem,bid_submitted,2020-06-29,TRUE,47979.36
28445,2020-03-05 21:35:14.351 UTC,Cigna,bid_submitted,2020-03-24,FALSE,47979.36
28446,2020-03-05 21:35:15.026 UTC,Guardian,bid_submitted,2020-03-26,FALSE,47979.36
28447,2020-03-05 21:35:15.685 UTC,UnitedHealthcare,bid_submitted,2020-03-25,FALSE,47979.36
28448,2020-03-05 21:35:16.366 UTC,Unum,bid_submitted,2020-03-19,FALSE,47979.36
29160,2020-03-20 18:15:43.042 UTC,Hartford,bid_submitted,2020-03-23,FALSE,22224
28449,2020-03-05 21:35:16.984 UTC,Lincoln,bid_submitted,2020-03-20,FALSE,22224
28450,2020-03-05 21:35:20.496 UTC,MetLife,bid_submitted,2020-03-17,FALSE,22398
32298,2020-05-07 14:49:22.103 UTC,Anthem,bid_submitted,2020-06-29,TRUE,22224
28451,2020-03-05 21:35:20.813 UTC,Cigna,bid_submitted,2020-03-24,FALSE,22224
28452,2020-03-05 21:35:21.135 UTC,Guardian,bid_submitted,2020-03-25,FALSE,22224
28453,2020-03-05 21:35:21.462 UTC,UnitedHealthcare,bid_submitted,2020-03-25,FALSE,22224
28454,2020-03-05 21:35:21.805 UTC,Unum,bid_submitted,2020-03-19,FALSE,21089.28
57862,2020-09-25 14:46:17.701 UTC,Cigna,bid_submitted,2020-09-29,TRUE,
57863,2020-09-25 14:46:18.185 UTC,Cigna,bid_submitted,2020-09-29,TRUE,
57864,2020-09-25 14:46:18.520 UTC,Cigna,bid_submitted,2020-09-29,TRUE,
57859,2020-09-25 14:37:32.677 UTC,Guardian,bid_submitted,2020-09-30,FALSE,
57504,2020-09-24 13:50:31.680 UTC,Principal,bid_submitted,2020-09-29,FALSE,7362.36
57505,2020-09-24 13:50:31.980 UTC,Lincoln,bid_submitted,2020-11-05,FALSE,6576.48
57506,2020-09-24 13:50:32.266 UTC,Guardian,bid_submitted,2020-10-02,FALSE,8439
57507,2020-09-24 13:50:32.534 UTC,MetLife,bid_submitted,2020-10-19,FALSE,6576.6
57508,2020-09-24 13:50:32.813 UTC,Standard,bid_submitted,2020-10-28,FALSE,6402.12
57509,2020-09-24 13:50:33.098 UTC,Sun Life,bid_submitted,2020-09-28,FALSE,6663.96
57510,2020-09-24 13:50:33.376 UTC,Unum,bid_submitted,2020-10-01,FALSE,5820
57511,2020-09-24 13:50:33.660 UTC,Principal,bid_submitted,2020-09-29,FALSE,25242.48
57512,2020-09-24 13:50:33.924 UTC,Lincoln,bid_submitted,2020-11-05,FALSE,26722.32
57513,2020-09-24 13:50:34.202 UTC,Guardian,bid_submitted,2020-10-02,FALSE,33076.44
57514,2020-09-24 13:50:34.478 UTC,MetLife,bid_submitted,2020-10-19,FALSE,37080.36
57515,2020-09-24 13:50:34.746 UTC,Standard,bid_submitted,2020-10-28,FALSE,29507.64
57516,2020-09-24 13:50:35.024 UTC,Sun Life,bid_submitted,2020-10-19,FALSE,27157.44
57517,2020-09-24 13:50:35.306 UTC,Unum,bid_submitted,2020-10-01,FALSE,33424.56
57518,2020-09-24 13:50:35.621 UTC,Principal,bid_submitted,2020-09-29,FALSE,23603.04
57519,2020-09-24 13:50:36 UTC,Lincoln,bid_submitted,2020-11-05,FALSE,23406.36
57520,2020-09-24 13:50:36.406 UTC,Guardian,bid_submitted,2020-10-02,FALSE,16391.04
57521,2020-09-24 13:50:36.796 UTC,MetLife,bid_submitted,2020-10-19,FALSE,20980.56
57522,2020-09-24 13:50:37.172 UTC,Standard,bid_submitted,2020-10-28,FALSE,14555.28
57523,2020-09-24 13:50:37.550 UTC,Sun Life,bid_submitted,2020-10-19,FALSE,19144.68
57524,2020-09-24 13:50:37.931 UTC,Unum,bid_submitted,2020-10-26,FALSE,11145.96
61089,2020-10-21 20:26:31.578 UTC,MetLife,decline_to_bid,2020-10-26,FALSE,
61090,2020-10-21 20:26:31.975 UTC,Sun Life,decline_to_bid,2020-10-27,FALSE,
61088,2020-10-21 20:26:31.192 UTC,Guardian,bid_submitted,2020-10-28,FALSE,
61091,2020-10-21 20:26:32.376 UTC,Unum,bid_submitted,2020-10-23,TRUE,
61087,2020-10-21 20:26:30.789 UTC,Lincoln,no_response,,FALSE,
60596,2020-10-16 01:53:49.544 UTC,Lincoln,decline_to_bid,2020-10-21,FALSE,
60594,2020-10-16 01:53:48.681 UTC,Aetna,bid_submitted,2020-11-24,TRUE,11629.92
60595,2020-10-16 01:53:49.153 UTC,EyeMed,bid_submitted,2020-10-21,FALSE,11444.4
60597,2020-10-16 01:53:49.954 UTC,Guardian,bid_submitted,2020-10-26,FALSE,11629.92
60598,2020-10-16 01:53:50.355 UTC,MetLife,bid_submitted,2020-10-26,FALSE,12673.32
60599,2020-10-16 01:53:50.762 UTC,Sun Life,bid_submitted,2020-10-23,FALSE,11629.92
60600,2020-10-16 01:53:51.150 UTC,Unum,bid_submitted,2020-10-23,FALSE,11054.16
60589,2020-10-16 01:53:43.890 UTC,Lincoln,decline_to_bid,2020-10-21,FALSE,
60588,2020-10-16 01:53:42.856 UTC,Delta Dental,bid_submitted,2020-10-28,FALSE,49512.12
60590,2020-10-16 01:53:44.871 UTC,Guardian,bid_submitted,2020-10-26,FALSE,57057.6
60591,2020-10-16 01:53:45.902 UTC,MetLife,bid_submitted,2020-10-26,FALSE,51276
60592,2020-10-16 01:53:46.902 UTC,Sun Life,bid_submitted,2020-11-03,TRUE,60757.44
60593,2020-10-16 01:53:47.921 UTC,Unum,bid_submitted,2020-10-23,FALSE,52270.32
32965,2020-05-18 19:27:47.171 UTC,Lincoln,bid_submitted,2020-06-18,TRUE,
32966,2020-05-18 19:27:47.787 UTC,OneAmerica,bid_submitted,2020-06-19,FALSE,
32967,2020-05-18 19:27:48.429 UTC,Hartford,bid_submitted,2020-06-18,FALSE,
32947,2020-05-18 19:27:31.736 UTC,Lincoln,bid_submitted,2020-09-03,TRUE,109417.2
32948,2020-05-18 19:27:33.255 UTC,OneAmerica,bid_submitted,2020-05-27,FALSE,165783.6
32949,2020-05-18 19:27:34.783 UTC,Hartford,bid_submitted,2020-06-18,FALSE,140232.12
32950,2020-05-18 19:27:36.013 UTC,Lincoln,bid_submitted,2020-09-03,TRUE,
32951,2020-05-18 19:27:36.680 UTC,OneAmerica,bid_submitted,2020-05-29,FALSE,
32952,2020-05-18 19:27:37.443 UTC,Hartford,bid_submitted,2020-06-18,FALSE,
32953,2020-05-18 19:27:37.925 UTC,Lincoln,bid_submitted,2020-07-14,TRUE,
32954,2020-05-18 19:27:38.153 UTC,OneAmerica,bid_submitted,2020-05-28,FALSE,
32955,2020-05-18 19:27:38.357 UTC,Hartford,bid_submitted,2020-06-18,FALSE,
32956,2020-05-18 19:27:38.973 UTC,Lincoln,bid_submitted,2020-08-14,TRUE,868292.52
32957,2020-05-18 19:27:40.172 UTC,OneAmerica,bid_submitted,2020-05-28,FALSE,1044612.6
